GeneID,id
2632,1339
84656,1340
10817,1341
867,1342
11083,1343
3227,1344
30009,1345
2625,1346
9759,1347
495,1348
27341,1349
3625,1350
92,1351
55036,1352
22852,1353
10542,1354
10449,1355
54850,1356
53340,1357
158798,1358
887,1359
10919,1360
9425,1361
9189,1362
51388,1363
3818,1364
10243,1365
8312,1366
5351,1367
159090,1368
56886,1369
23390,1370
84909,1371
9862,1372
1212,1373
163,1374
1365,1375
1520,1376
8417,1377
64601,1378
197257,1379
29997,1380
1854,1381
8880,1382
11001,1383
4250,1384
1399,1385
10131,1386
8624,1387
5687,1388
80739,1389
4791,1390
118487,1391
6256,1392
29947,1393
6189,1394
81572,1395
27328,1396
971,1397
5921,1398
6853,1399
5933,1400
107986084,1401
79890,1402
10044,1403
23309,1404
56946,1405
2764,1406
84193,1407
80304,1408
51701,1409
157769,1410
2872,1411
23468,1412
6597,1413
5682,1414
54763,1415
528,1416
1716,1417
83446,1418
89885,1419
6505,1420
6504,1421
1984,1422
78986,1423
6124,1424
6164,1425
64410,1426
25793,1427
51070,1428
7003,1429
8463,1430
353116,1431
201475,1432
9706,1433
23212,1434
121457,1435
5101,1436
6427,1437
23557,1438
55638,1439
890,1440
9675,1441
321,1442
27301,1443
1936,1444
79961,1445
80131,1446
23321,1447
282809,1448
23219,1449
51631,1450
6262,1451
57223,1452
3655,1453
5445,1454
55588,1455
51602,1456
7416,1457
1650,1458
83734,1459
64422,1460
387357,1461
5879,1462
10401,1463
771,1464
708,1465
57001,1466
9246,1467
10135,1468
4085,1469
23499,1470
5961,1471
5630,1472
8933,1473
4887,1474
10818,1475
829,1476
10694,1477
348995,1478
9656,1479
6154,1480
88,1481
51213,1482
54941,1483
29115,1484
359845,1485
827,1486
2925,1487
57168,1488
27065,1489
2520,1490
1363,1491
133688,1492
113130,1493
6046,1494
1058,1495
11198,1496
6203,1497
3303,1498
64763,1499
165829,1500
27343,1501
117178,1502
5000,1503
2193,1504
27338,1505
9793,1506
284119,1507
25879,1508
2335,1509
1645,1510
4853,1511
3608,1512
117246,1513
1397,1514
84324,1515
7109,1516
126003,1517
6948,1518
55031,1519
80155,1520
10114,1521
51427,1522
8061,1523
58189,1524
3846,1525
335,1526
284161,1527
575,1528
54221,1529
4233,1530
26018,1531
9513,1532
9564,1533
11212,1534
1155,1535
9653,1536
26262,1537
51084,1538
5947,1539
9917,1540
6382,1541
8214,1542
4088,1543
9110,1544
7090,1545
26053,1546
55466,1547
79867,1548
2961,1549
10137,1550
50855,1551
51514,1552
55486,1553
51614,1554
9641,1555
8726,1556
57187,1557
25799,1558
8631,1559
5434,1560
51728,1561
10036,1562
23683,1563
25865,1564
3607,1565
55234,1566
9197,1567
79002,1568
6331,1569
54386,1570
3570,1571
9223,1572
343035,1573
2358,1574
84230,1575
846,1576
57680,1577
5931,1578
5979,1579
2963,1580
5048,1581
134492,1582
10426,1583
10911,1584
283455,1585
7425,1586
57526,1587
64768,1588
51665,1589
3915,1590
25923,1591
60493,1592
57216,1593
642394,1594
23221,1595
7019,1596
9647,1597
4126,1598
152816,1599
7565,1600
81565,1601
10456,1602
5160,1603
23395,1604
5588,1605
23064,1606
5610,1607
10133,1608
55697,1609
55063,1610
386676,1611
10020,1612
8454,1613
5954,1614
92906,1615
2737,1616
2931,1617
3189,1618
291,1619
2590,1620
148581,1621
10616,1622
9320,1623
56257,1624
10951,1625
79980,1626
22870,1627
55210,1628
5894,1629
5522,1630
23479,1631
2081,1632
578,1633
5092,1634
8450,1635
205860,1636
11253,1637
1106,1638
115426,1639
1622,1640
5886,1641
79042,1642
9306,1643
286077,1644
25939,1645
6777,1646
23293,1647
2648,1648
57325,1649
25942,1650
9324,1651
2079,1652
57459,1653
4093,1654
64795,1655
57576,1656
84937,1657
10477,1658
5713,1659
8662,1660
7436,1661
5653,1662
55342,1663
79837,1664
6173,1665
8976,1666
5204,1667
23291,1668
23764,1669
10857,1670
9439,1671
5297,1672
65008,1673
378108,1674
55505,1675
8773,1676
112755,1677
10294,1678
3553,1679
1215,1680
324,1681
23127,1682
79709,1683
23075,1684
3858,1685
5460,1686
391123,1687
10490,1688
51569,1689
5706,1690
412,1691
56262,1692
1778,1693
26747,1694
84867,1695
55233,1696
978,1697
8904,1698
9500,1699
9646,1700
23386,1701
100526832,1702
84557,1703
54958,1704
27339,1705
5300,1706
55635,1707
146540,1708
85440,1709
196403,1710
3383,1711
3420,1712
11064,1713
64963,1714
8816,1715
2041,1716
54676,1717
54960,1718
6003,1719
1786,1720
80306,1721
22822,1722
4188,1723
400793,1724
1173,1725
10454,1726
64780,1727
7917,1728
79654,1729
7171,1730
1017,1731
8729,1732
81833,1733
11100,1734
55366,1735
5331,1736
51065,1737
23413,1738
7442,1739
57805,1740
6871,1741
10521,1742
63893,1743
22920,1744
7284,1745
