diseaseID,id
C0795996,7116
C1839022,7117
C0206145,7118
C0085628,7119
C0038505,7120
C3489627,7121
C0432240,7122
C0796176,7123
C0038525,7124
C0235259,7125
C0751112,7126
C1848201,7127
C0751014,7128
C0393561,7129
C0205768,7130
C0729353,7131
C0341869,7132
C0432103,7133
C4551487,7134
C0740858,7135
C0038580,7136
C0038587,7137
C1835493,7138
C0268631,7139
C0342792,7140
C1283620,7141
C4310663,7142
C4310664,7143
C0038644,7144
C1837371,7145
C1720864,7146
C0268624,7147
C2931746,7148
C2718304,7149
C4551863,7150
C0039240,7151
C4225246,7152
C1968602,7153
C1970470,7154
C1970456,7155
C2677877,7156
C3280574,7157
C1862382,7158
C0085077,7159
C0276357,7160
C2936694,7161
C0271673,7162
C0406775,7163
C1861385,7164
C3714899,7165
C3809104,7166
C4551826,7167
C0270854,7168
C0393699,7169
C0338479,7170
C0271383,7171
C0039075,7172
C1859309,7173
C1836206,7174
C1861380,7175
C1861355,7176
C4755273,7177
C1861313,7178
C2931150,7179
C1833340,7180
C0039101,7181
C0263859,7182
C1842422,7183
C3280742,7184
C1301365,7185
C1384600,7186
C0036421,7187
C1866426,7188
C3553943,7189
C0079772,7190
C3809332,7191
C0206744,7192
C0042514,7193
C0039263,7194
C0152237,7195
C1839463,7196
C1861305,7197
C1956413,7198
C0039373,7199
C0268275,7200
C1848916,7201
C0796179,7202
C4551861,7203
C3809710,7204
C2678486,7205
C0521753,7206
C1854466,7207
C1857512,7208
C4015710,7209
C0264558,7210
C1855305,7211
C0403824,7212
C1336708,7213
C1504412,7214
C0039621,7215
C0270224,7216
C0080218,7217
C2931216,7218
C2931218,7219
C4012268,7220
C0039685,7221
C0271979,7222
C0085578,7223
C4310715,7224
C3280866,7225
C0342287,7226
C0271972,7227
C0403440,7228
C0342801,7229
C3150939,7230
C2678312,7231
C2752041,7232
C3280146,7233
C1861194,7234
C3277671,7235
C3275998,7236
C0040028,7237
C1839163,7238
C1861185,7239
C2678311,7240
C2677608,7241
C4479504,7242
C0175703,7243
C0836924,7244
C3489628,7245
C0398623,7246
C2751091,7247
C2751090,7248
C2676759,7249
C2674321,7250
C1527411,7251
C0398635,7252
C3278811,7253
C0431886,7254
C0205969,7255
C1266101,7256
C0040100,7257
C0749420,7258
C2931367,7259
C4225426,7260
C4225293,7261
C4225292,7262
C0549473,7263
C1563716,7264
C1848805,7265
C0342195,7266
C0342196,7267
C1846632,7268
C0151468,7269
C1864761,7270
C2940786,7271
C2937288,7272
C3489796,7273
C1840364,7274
C0749424,7275
C0151516,7276
C0040136,7277
C0268446,7278
C2749982,7279
C2750473,7280
C0346303,7281
C4082174,7282
C3887992,7283
C1861106,7284
C1861098,7285
C1450052,7286
C1838244,7287
C0040188,7288
C0338468,7289
C1832916,7290
C0272137,7291
C0040332,7292
C2678045,7293
C1843761,7294
C0494475,7295
C0014549,7296
C3489529,7297
C1970291,7298
C1835492,7299
C2751297,7300
C4225231,7301
C4310730,7302
C4310638,7303
C1970757,7304
C0040479,7305
C4551904,7306
C2713499,7307
C1836672,7308
C0265246,7309
C4551481,7310
C4479534,7311
C1862683,7312
C0392622,7313
C0274869,7314
C0154659,7315
C0014518,7316
C0600327,7317
C0040588,7318
C1291329,7319
C0342701,7320
C1851573,7321
C0917805,7322
C3827793,7323
C0007787,7324
C1527335,7325
C0751020,7326
C1522512,7327
C0040702,7328
C0334611,7329
C0040761,7330
C1837341,7331
C3150983,7332
C0877578,7333
C3544321,7334
C1860861,7335
C4225223,7336
C0750940,7337
C4022537,7338
C0265333,7339
C0432267,7340
C1857276,7341
C4551982,7342
C3281289,7343
C4748898,7344
C0432233,7345
C1860823,7346
C1313961,7347
C4225344,7348
C4017171,7349
C4225420,7350
C4310785,7351
C1955934,7352
C4083251,7353
C0040953,7354
C1969443,7355
C3714237,7356
C0040997,7357
C0393786,7358
C0268238,7359
C0265535,7360
C3280974,7361
C0342739,7362
C0398562,7363
C1860808,7364
C0241397,7365
C3539878,7366
C0432417,7367
C0751081,7368
C1842402,7369
C0393559,7370
C0041207,7371
C0041227,7372
C0041296,7373
C0041327,7374
C0410207,7375
C0346073,7376
C0041364,7377
C1720811,7378
C0263628,7379
C1876187,7380
C4692564,7381
C1864861,7382
C0041409,7383
C1835664,7384
C0994516,7385
C0268226,7386
C0020725,7387
C0267537,7388
C1969086,7389
C0268487,7390
C0268490,7391
C0268623,7392
C0268483,7393
C0751161,7394
C0009324,7395
C0410179,7396
C4225314,7397
C1866994,7398
C0014558,7399
C0751113,7400
C0432347,7401
C4551573,7402
C0205698,7403
C0346167,7404
C0521755,7405
C0266294,7406
C0431664,7407
C4547080,7408
C4082952,7409
C1842466,7410
C0041696,7411
C4237474,7412
C0751785,7413
C2981150,7414
C0041948,7415
C1849507,7416
C0268514,7417
C3554520,7418
C0451641,7419
C0042109,7420
C0271097,7421
C0339534,7422
C2931205,7423
C2931206,7424
C2931207,7425
C2931208,7426
C2931210,7427
C2931213,7428
C1568247,7429
C1848640,7430
C1848639,7431
C1848638,7432
C1848604,7433
C1832845,7434
C1865885,7435
C1847089,7436
C1568249,7437
C1848634,7438
C1568248,7439
C3281066,7440
C3553944,7441
C4748364,7442
C4721509,7443
C0153567,7444
C0007873,7445
C1833561,7446
C3551173,7447
C3553298,7448
C3553328,7449
C0220633,7450
C0042164,7451
C0042170,7452
C4554007,7453
C1848599,7454
C2931228,7455
C2931230,7456
C0860029,7457
C0432272,7458
C0175697,7459
C4551864,7460
C1847604,7461
C4551950,7462
C3809875,7463
C1832390,7464
C0042345,7465
C0162532,7466
C0393560,7467
C1847197,7468
C0042384,7469
C1860518,7470
C0751895,7471
C0220708,7472
C4225671,7473
C0431420,7474
C0042510,7475
C2751898,7476
C3280783,7477
C3280785,7478
C1631597,7479
C3151463,7480
C3809536,7481
C3810023,7482
C1832594,7483
C4748741,7484
C4540004,7485
C4540014,7486
C0271386,7487
C0240912,7488
C4693824,7489
C3887523,7490
C0042580,7491
C4551858,7492
C1970483,7493
C3150927,7494
C4014831,7495
C0266999,7496
C0473546,7497
C0157743,7498
C0042781,7499
C1848586,7500
C0266833,7501
C3489704,7502
C0234398,7503
C4748978,7504
C0270824,7505
C0042842,7506
C0042847,7507
C1838657,7508
C0268689,7509
C3536984,7510
C0042875,7511
C1848534,7512
C1843832,7513
C0339510,7514
C0042900,7515
C1847835,7516
C1858805,7517
C1280798,7518
C0599973,7519
C3266898,7520
C1847800,7521
C2700265,7522
C1848519,7523
C2750457,7524
C1837203,7525
C0796195,7526
C0265221,7527
C3280214,7528
C3280203,7529
C3810265,7530
C1838625,7531
C3150658,7532
C0043049,7533
C0265210,7534
C4014708,7535
C0080333,7536
C1868476,7537
C0265313,7538
C4552002,7539
C3553785,7540
C1869115,7541
C1869114,7542
C2750787,7543
C0221054,7544
C2931290,7545
C0751396,7546
C0043119,7547
C0043121,7548
C0349464,7549
C0037769,7550
C0457013,7551
C1860315,7552
C4011926,7553
C4014321,7554
C4225351,7555
C3178789,7556
C0796200,7557
C0406586,7558
C0265239,7559
C0175702,7560
C1832099,7561
C1839736,7562
C0043194,7563
C3281001,7564
C4310804,7565
C0796202,7566
C0432217,7567
C1956097,7568
C0043202,7569
C0043207,7570
C4551693,7571
C1858028,7572
C4518338,7573
C3280358,7574
C0043208,7575
C0342286,7576
C1860238,7577
C3502073,7578
C4225214,7579
C0345427,7580
C0406587,7581
C4316810,7582
C1848138,7583
C0342482,7584
C0472813,7585
C0410203,7586
C3669395,7587
C4707825,7588
C3711543,7589
C1844654,7590
C1148551,7591
C0751337,7592
C4304400,7593
C3275445,7594
C4552072,7595
C1848199,7596
C0549463,7597
C1839615,7598
C4707849,7599
C0403720,7600
C0339528,7601
C4551511,7602
C0751605,7603
C0268118,7604
C1863688,7605
C0302314,7606
C0043325,7607
C0238052,7608
C0457190,7609
C0272051,7610
C0043345,7611
C0043346,7612
C2752147,7613
C1848411,7614
C0268135,7615
C0268136,7616
C0432328,7617
C1848410,7618
C4311049,7619
C4310830,7620
C0432475,7621
C4750849,7622
C4310778,7623
C1863557,7624
C4225255,7625
C1857663,7626
C0270969,7627
C3658299,7628
C0043459,7629
C0751594,7630
C0796013,7631
C4551773,7632
C4225321,7633
C1842486,7634
C2931488,7635
C1848392,7636
