diseaseID,GeneID,score
C0002395,132954,-0.20110004
C0002395,1889,0.9169078
C0002395,1891,-1.7003629
C0002395,1892,0.9319588
C0002395,1893,0.56502986
C0002395,1894,0.5379878
C0002395,1896,0.5882044
C0002395,1901,0.40419525
C0002395,1902,0.8955102
C0002395,1903,-0.12583882
C0002395,1906,-1.2971902
C0002395,1907,-0.10646995
C0002395,1908,0.16123621
C0002395,1909,-0.20112973
C0002395,1910,-0.14393866
C0002395,1911,0.31569487
C0002395,1912,-0.87940466
C0002395,1915,0.32638866
C0002395,1917,0.4922263
C0002395,1933,0.48010203
C0002395,1936,-0.29472744
C0002395,1937,-0.114048496
C0002395,1938,1.0329437
C0002395,1942,0.32594922
C0002395,1943,-0.5030885
C0002395,1944,-0.23552963
C0002395,1945,-0.36205703
C0002395,1946,0.59775966
C0002395,1947,0.118523404
C0002395,1948,0.30862877
C0002395,1949,-0.2203141
C0002395,1950,-0.9926059
C0002395,1951,0.90043306
C0002395,1952,-0.79031956
C0002395,1953,-0.14690806
C0002395,1954,0.3579252
C0002395,1956,-0.07903504
C0002395,1958,-0.4730534
C0002395,1959,1.1497275
C0002395,1961,-0.2898023
C0002395,1962,1.0159674
C0002395,1964,0.28753316
C0002395,1967,-0.16530779
C0002395,1968,0.65634954
C0002395,1969,0.65094817
C0002395,1973,0.194349
C0002395,1974,0.81280583
C0002395,1975,0.9017701
C0002395,1977,-0.50649345
C0002395,1978,-0.09561862
C0002395,1979,0.6594416
C0002395,1981,0.4319269
C0002395,1982,-0.26121923
C0002395,1983,0.7377425
C0002395,1984,0.4502622
C0002395,1990,0.32149717
C0002395,1991,-0.05745808
C0002395,1992,-1.7188822
C0002395,1993,0.08073181
C0002395,1994,0.39204067
C0002395,1995,-0.16448057
C0002395,1996,-0.31678975
C0002395,1997,-0.06767863
C0002395,1998,0.5487306
C0002395,1999,0.4573784
C0002395,2000,0.19203249
C0002395,2001,-0.3798121
C0002395,2002,-0.27625197
C0002395,2004,-0.19948938
C0002395,2005,-0.65796065
C0002395,2006,-0.014792539
C0002395,2009,0.43038815
C0002395,2010,0.5966445
C0002395,2011,0.9805715
C0002395,2014,-0.21253431
C0002395,2017,0.5578169
C0002395,2018,0.99191666
C0002395,2019,1.0757118
C0002395,2020,1.438848
C0002395,2022,-0.69536555
C0002395,2023,-1.7043281
C0002395,2026,-0.2441549
C0002395,2027,0.136668
C0002395,2028,0.90055406
C0002395,2029,0.45102173
C0002395,2030,0.8786783
C0002395,2033,-1.1374782
C0002395,2034,-0.21123222
C0002395,2035,0.5383378
C0002395,2036,-0.119205974
C0002395,2037,0.394821
C0002395,2038,0.5822527
C0002395,2040,-0.97388935
C0002395,2042,-0.43371922
C0002395,2043,0.55238765
C0002395,2044,0.6189605
C0002395,2045,0.6443764
C0002395,2046,0.12048012
C0002395,2047,0.053509217
C0002395,2048,-0.24950068
C0002395,2049,0.7987431
C0002395,2050,0.68488955
C0002395,2051,0.3443588
C0002395,2053,1.6017733
C0002395,2054,-0.17894107
C0002395,2056,-0.38674927
C0002395,2057,0.3841706
C0002395,2059,0.0072853193
C0002395,2060,-0.72430634
C0002395,2063,0.49721268
C0002395,2064,-0.20286795
C0002395,2065,-0.1572253
C0002395,2066,-0.23724455
C0002395,2067,0.10859604
C0002395,2068,0.079765834
C0002395,2069,0.69158614
C0002395,2070,0.324954
C0002395,2071,0.7807652
C0002395,2072,-0.31034607
C0002395,2073,0.06774746
C0002395,2074,1.2376252
C0002395,2077,1.2247212
C0002395,165918,0.55423033
C0002395,2079,-0.27131987
C0002395,2078,-0.1823847
C0002395,2081,0.9787376
C0002395,2091,0.40226123
C0002395,2099,-0.13118604
C0002395,2100,-0.10075534
C0002395,2101,0.81261086
C0002395,2103,0.28393936
C0002395,2104,-0.20968084
C0002395,2107,-1.0648736
C0002395,2108,0.66330093
C0002395,2109,0.06033747
C0002395,2113,-0.27666578
C0002395,2114,-0.08699473
C0002395,2115,0.3614468
C0002395,2117,0.29958826
C0002395,2118,0.3032286
C0002395,2119,0.52301466
C0002395,2120,-1.2818345
C0002395,2122,1.0960255
C0002395,2125,-1.385065
C0002395,2130,-0.2169664
C0002395,2131,0.147336
C0002395,2132,0.0334436
C0002395,2138,0.7932531
C0002395,2139,-0.67312133
C0002395,2140,-0.18373601
C0002395,2145,-0.060205694
C0002395,2146,-0.021323206
C0002395,2147,-0.16007507
C0002395,2149,-0.09411194
C0002395,2150,-0.10885204
C0002395,2151,-0.44555122
C0002395,2152,-0.16926421
C0002395,2153,-0.25446904
C0002395,2155,0.21576534
C0002395,2157,0.0702637
C0002395,2158,-0.3074458
C0002395,2159,-0.100939274
C0002395,2160,0.61871094
C0002395,2161,0.7771864
C0002395,2162,0.38243896
C0002395,2165,0.5760185
C0002395,2167,-0.095081255
C0002395,2168,0.71981704
C0002395,2170,0.5177359
C0002395,2171,0.5410353
C0002395,2175,1.8147318
C0002395,2176,1.2844303
C0002395,2177,-0.4426141
C0002395,2178,1.1433098
C0002395,2181,-0.03388932
C0002395,2185,-0.17535833
C0002395,2186,-0.16119045
C0002395,2187,-0.4938088
C0002395,2188,1.2445129
C0002395,2189,0.8858258
C0002395,2191,-0.7175431
C0002395,2192,0.75451577
C0002395,2193,-0.04685007
C0002395,2194,-0.6599026
C0002395,2195,1.0660111
C0002395,2197,-0.5236547
C0002395,2199,0.16985756
C0002395,2200,-0.20336656
C0002395,2201,0.7588453
C0002395,2202,0.88306606
C0002395,2203,0.9767493
C0002395,2204,-0.060100272
C0002395,2205,0.511837
C0002395,2206,-0.18199652
C0002395,2207,0.23596178
C0002395,2208,0.8227464
C0002395,2209,0.6534642
C0002395,2212,-0.5145463
C0002395,2213,0.4702288
C0002395,2214,-0.6420561
C0002395,2215,-1.0926427
C0002395,2217,-0.10582985
C0002395,2219,0.47742435
C0002395,2220,0.40004042
C0002395,2222,0.5398136
C0002395,2224,0.2921611
C0002395,2230,-1.2454786
C0002395,2232,-0.13195851
C0002395,2235,0.7794286
C0002395,2237,0.3928021
C0002395,2239,0.3312263
C0002395,2241,-0.11276756
C0002395,2242,-0.17292076
C0002395,2243,0.72497004
C0002395,2244,0.6171569
C0002395,2245,0.77734
C0002395,2246,1.0918266
C0002395,2247,-0.2033881
C0002395,2248,0.7927229
C0002395,2249,0.554659
C0002395,2250,0.34397286
C0002395,2251,0.5265963
C0002395,2252,1.1578051
C0002395,2253,0.74896944
C0002395,2254,0.7889352
C0002395,2255,0.63791394
C0002395,2257,0.38495988
C0002395,2258,0.47334257
C0002395,2260,-1.3135294
C0002395,2261,0.15131736
C0002395,2263,-0.16562864
C0002395,2264,-0.2920553
C0002395,2266,0.47367388
C0002395,2268,0.20109622
C0002395,2271,-0.78933954
C0002395,2272,-0.073007174
C0002395,2273,0.99913716
C0002395,2274,0.8303212
C0002395,2275,-0.95400774
C0002395,2280,0.7093889
C0002395,2281,-0.9820904
C0002395,2286,-0.083093
C0002395,2287,-0.17522983
C0002395,2288,0.88222736
C0002395,2289,1.3985715
C0002395,2290,1.266806
C0002395,2295,0.3459474
C0002395,2296,-0.10047951
C0002395,2300,-0.83826625
C0002395,2304,0.6860628
C0002395,2305,-0.45546263
C0002395,2307,-0.050572306
C0002395,2308,-0.032142833
C0002395,2309,-0.04884233
C0002395,2312,0.39642888
C0002395,2313,-0.02877993
C0002395,2314,-0.30099195
C0002395,2316,-0.22369066
C0002395,2317,-0.9866241
C0002395,2318,0.473769
C0002395,2319,-0.6329718
C0002395,2321,0.102399446
C0002395,2322,-0.34053236
C0002395,2323,0.043623235
C0002395,2324,-0.14407913
C0002395,133396,0.6715503
C0002395,2331,0.12207415
C0002395,2332,-0.59959674
C0002395,2335,-0.094747566
C0002395,2339,-0.123061866
C0002395,493861,-0.15583396
C0002395,2342,-0.8963177
C0002395,133418,0.52744645
C0002395,2348,0.95458573
C0002395,2353,-0.23284006
C0002395,2354,-0.13166684
C0002395,2355,0.88089895
C0002395,2357,-0.0057490114
C0002395,2358,0.819763
C0002395,2395,0.71896064
C0002395,2444,0.054070756
C0002395,133522,0.7602295
C0002395,2475,-0.042356953
C0002395,2488,1.0131626
C0002395,2492,0.4892522
C0002395,2494,1.00028
C0002395,2495,1.3042597
C0002395,166336,0.066765405
C0002395,2512,1.186951
C0002395,2515,-0.2273187
C0002395,2516,-0.1929178
C0002395,2520,-0.5715451
C0002395,2521,-0.090929866
C0002395,2526,-0.9473224
C0002395,2529,-0.06497105
C0002395,2534,1.1555136
C0002395,2535,0.391982
C0002395,2537,1.0536458
C0002395,2538,0.87885654
C0002395,2539,-0.14663893
C0002395,2547,-0.60721254
C0002395,2548,1.0113144
C0002395,2549,0.19437179
C0002395,2550,1.1834174
C0002395,2551,0.14128192
C0002395,2553,-0.42815655
C0002395,2554,1.5473232
C0002395,2556,0.52299285
C0002395,2557,0.44764024
C0002395,2560,1.2527435
C0002395,2561,0.82376814
C0002395,2562,1.5836837
C0002395,2563,0.97185344
C0002395,2565,1.0075632
C0002395,2566,1.77935
C0002395,2567,-0.072361484
C0002395,2569,0.6847647
C0002395,2571,-0.17190227
C0002395,2572,1.6326553
C0002395,2580,-0.2280037
C0002395,2587,0.6543978
C0002395,2589,-0.29973304
C0002395,2590,-0.9248546
C0002395,2592,-0.12994045
C0002395,2596,1.3932965
C0002395,2597,0.061791323
C0002395,2619,0.34573054
C0002395,2620,0.87967765
C0002395,2621,1.1754284
C0002395,2623,-0.2127518
C0002395,2624,0.05813651
C0002395,2625,-0.10894321
C0002395,2626,0.07441574
C0002395,2627,0.10459854
C0002395,2629,1.0831738
C0002395,2632,0.82096314
C0002395,2633,0.085127726
C0002395,2634,0.61825585
C0002395,2635,-0.9821609
C0002395,2638,0.021361936
C0002395,2641,-0.15192218
C0002395,2642,0.82981795
C0002395,2643,1.1440468
C0002395,2644,-0.56639916
C0002395,2645,1.2728101
C0002395,2646,-0.7091514
C0002395,2647,0.9036573
C0002395,2648,-0.20277101
C0002395,2649,-0.14983794
C0002395,2650,0.5357175
C0002395,2652,0.3371287
C0002395,2653,0.70177263
C0002395,2660,1.3121845
C0002395,2661,0.23530452
C0002395,2664,0.7390456
C0002395,2665,0.91228443
C0002395,2668,-0.13370362
C0002395,2669,-0.08583388
C0002395,2670,-0.3486846
C0002395,2671,0.61131275
C0002395,2672,1.0760374
C0002395,2673,0.6812817
C0002395,133746,-0.15002707
C0002395,2674,1.0326521
C0002395,2676,0.7080791
C0002395,2677,0.5218831
C0002395,2678,0.0839206
C0002395,2675,0.8777449
C0002395,2683,-0.30418295
C0002395,2688,-0.1602663
C0002395,2689,-0.19823776
C0002395,2690,-0.07167384
C0002395,2691,1.0565045
C0002395,2692,0.26366356
C0002395,2693,1.1200548
C0002395,2695,0.46718848
C0002395,2696,-0.40146187
C0002395,2697,0.00944696
C0002395,2700,0.3605348
C0002395,2702,0.8316145
C0002395,2703,0.55128694
C0002395,2705,1.1249444
C0002395,2706,-0.14119191
C0002395,2707,0.46921942
C0002395,2719,-0.11961849
C0002395,2720,-0.041524008
C0002395,2731,-0.3771635
C0002395,2733,0.852581
C0002395,2734,-0.88194704
C0002395,2735,-0.29824376
C0002395,2736,-1.1428089
C0002395,2737,-0.13509098
C0002395,2740,-0.20162255
C0002395,2742,0.7625197
C0002395,2743,0.17762801
C0002395,2744,-0.48543495
C0002395,2745,-0.36310506
C0002395,2746,0.5162981
C0002395,2747,-0.8374097
C0002395,2752,0.88084143
C0002395,2760,-0.15656003
C0002395,2764,-0.11047806
C0002395,2767,0.7169737
C0002395,2768,1.0145737
C0002395,2769,-0.4656825
C0002395,2770,0.73615557
C0002395,2771,0.7733568
C0002395,2773,0.52360445
C0002395,2775,1.1542152
C0002395,2776,0.8191742
C0002395,2778,-0.26288253
C0002395,2779,0.2080952
C0002395,2781,-0.56490207
C0002395,2782,1.2914814
C0002395,2783,-0.5529845
C0002395,2784,1.4273995
C0002395,2785,-1.1290305
C0002395,2786,-0.54837906
C0002395,2787,0.4294996
C0002395,2788,0.2660472
C0002395,2790,0.18299748
C0002395,2791,0.47736728
C0002395,2792,-1.3514082
C0002395,2793,-0.2443032
C0002395,2796,0.8711278
C0002395,2797,-0.742016
C0002395,2798,0.56250983
C0002395,2800,-0.49945092
C0002395,2801,-0.45728284
C0002395,2802,0.007946219
C0002395,2803,0.27734327
C0002395,2804,0.183177
C0002395,2805,0.7195659
C0002395,2806,0.50251263
C0002395,2810,0.7859366
C0002395,2811,0.7063242
C0002395,2812,1.2235384
C0002395,2813,-0.24786791
C0002395,2814,-0.57230824
C0002395,2815,0.359343
C0002395,2817,0.11366067
C0002395,2819,0.60037243
C0002395,2820,0.89249706
C0002395,2821,-0.13042817
C0002395,2822,0.3341354
C0002395,2823,0.7967555
C0002395,2825,0.0012666474
C0002395,2826,0.9121824
C0002395,2829,-0.009501927
C0002395,2831,0.09598377
C0002395,2832,-0.19364223
C0002395,2833,-0.20914732
C0002395,2834,-0.49175635
C0002395,2837,-0.2297
C0002395,2840,0.051520493
C0002395,2847,1.098861
C0002395,2848,-1.5968621
C0002395,2849,-0.18879467
C0002395,2861,0.20716804
C0002395,2862,-0.18441498
C0002395,2864,-0.23751135
C0002395,2867,-0.25546396
C0002395,2868,0.7051929
C0002395,2869,-0.19228913
C0002395,2870,0.74026614
C0002395,2872,-0.39077592
C0002395,2873,0.7667596
C0002395,2874,-0.17907718
C0002395,2875,-0.18257648
C0002395,2876,-0.19739254
C0002395,2882,-0.5138416
C0002395,133957,-0.21530403
C0002395,2885,-1.2000933
C0002395,2887,1.1088578
C0002395,2886,0.79356974
C0002395,2888,-0.9923967
C0002395,2890,1.5217392
C0002395,2889,-0.14659739
C0002395,2891,1.4131336
C0002395,2893,1.0719315
C0002395,2892,1.2612841
C0002395,2895,0.7700422
C0002395,2896,-1.0543633
C0002395,2897,1.3100839
C0002395,2898,1.1221809
C0002395,2894,0.9655417
C0002395,2900,1.1187615
C0002395,2901,0.26280677
C0002395,2902,1.4124794
C0002395,2903,1.3839836
C0002395,2904,1.1920857
C0002395,2905,0.5520065
C0002395,2906,0.68601215
C0002395,2899,1.1315124
C0002395,2908,-0.11166749
C0002395,2911,1.7639164
C0002395,2912,1.1718862
C0002395,2913,1.031517
C0002395,2914,0.84214914
C0002395,2915,1.4863379
C0002395,2916,0.26772863
C0002395,2917,1.2017071
C0002395,2918,1.2081265
C0002395,2919,-0.06663036
C0002395,2920,1.0214989
C0002395,2921,0.3184543
C0002395,2922,0.9983593
C0002395,2923,0.39275527
C0002395,2925,1.173532
C0002395,2928,-0.096132435
C0002395,2931,1.3235652
C0002395,2932,-0.51974356
C0002395,2934,-0.74292743
C0002395,2935,-0.923805
C0002395,2936,-0.6836897
C0002395,2937,0.69134355
C0002395,2938,1.2210703
C0002395,2939,-0.11235387
C0002395,2944,-0.34554785
C0002395,2946,-0.7354947
C0002395,2947,0.8072641
C0002395,2948,0.66816604
C0002395,2950,-0.7664974
C0002395,2954,0.8094596
C0002395,2956,-0.23174092
C0002395,2957,-1.0865548
C0002395,2958,-0.13658598
C0002395,2959,0.091546744
C0002395,2960,-0.35503417
C0002395,2961,0.49405164
C0002395,2962,-0.771528
C0002395,2963,-0.25404933
C0002395,2965,-0.50479865
C0002395,2966,-1.2921333
C0002395,2967,-0.06397316
C0002395,2968,-0.024908587
C0002395,2969,0.6049322
C0002395,2971,-0.19394991
C0002395,2972,0.19641483
C0002395,2975,-0.084891945
C0002395,2976,-0.49934578
C0002395,2977,0.3137933
C0002395,2978,0.1614943
C0002395,2979,0.19576204
C0002395,2980,-0.9930309
C0002395,2981,0.33602613
C0002395,2984,0.5846114
C0002395,2986,0.4229595
C0002395,2990,0.066709794
C0002395,2992,1.0783529
C0002395,2994,0.7605127
C0002395,2995,1.0081925
C0002395,2997,0.06847113
C0002395,3000,0.4918785
C0002395,3001,0.6693626
C0002395,3002,-0.859722
C0002395,3026,0.8324003
C0002395,3028,0.30475187
C0002395,3029,0.5902331
C0002395,3032,0.7596516
C0002395,3033,0.22022542
C0002395,3039,1.2627871
C0002395,3040,0.8071047
C0002395,3043,-0.07725928
C0002395,3046,-0.2616987
C0002395,3048,1.0368061
C0002395,3050,-0.4809569
C0002395,3053,0.49884903
C0002395,3054,0.6194777
C0002395,3055,0.7349798
C0002395,3059,0.8314489
C0002395,3060,1.2800703
C0002395,3061,1.2808973
C0002395,3062,0.3509475
C0002395,3064,1.165879
C0002395,3065,-0.4350617
C0002395,3066,0.26794255
C0002395,3068,-0.19020547
C0002395,3069,0.62510073
C0002395,3073,0.6655513
C0002395,3075,-0.12750673
C0002395,3077,-0.29533032
C0002395,3078,0.7371417
C0002395,3082,0.23376615
C0002395,3083,0.8003961
C0002395,3084,-0.23726013
C0002395,3087,0.7585743
C0002395,3090,0.57713383
C0002395,3091,-0.3911025
C0002395,3092,0.32174724
C0002395,3093,-0.19429614
C0002395,3094,0.86864156
C0002395,3096,-0.23391718
C0002395,3097,0.6349074
C0002395,3098,1.1478285
C0002395,3099,0.6940316
C0002395,3101,0.09951214
C0002395,3104,-0.09995712
C0002395,3105,-0.25502816
C0002395,3106,-0.23742957
C0002395,3107,-0.20031565
C0002395,3108,0.5856011
C0002395,3109,-0.09581975
C0002395,3111,0.60569096
C0002395,199720,-0.21263358
C0002395,3113,0.5953745
C0002395,3112,-0.19008657
C0002395,3115,-1.0451045
C0002395,3117,-1.0884981
C0002395,3119,-0.285083
C0002395,3122,0.543651
C0002395,3123,-0.379219
C0002395,199731,-0.07184558
C0002395,3125,-0.65248346
C0002395,3126,0.8015046
C0002395,3131,1.0015781
C0002395,3133,0.9989253
C0002395,3134,0.0038832608
C0002395,3135,-0.1266892
C0002395,199745,-0.23927324
C0002395,3145,0.19873366
C0002395,3146,-0.7584071
C0002395,3148,0.6874619
C0002395,3150,-0.9183758
C0002395,3151,-1.0113806
C0002395,3155,-0.23639838
C0002395,3156,1.0832785
C0002395,3159,-0.095941536
C0002395,3161,0.591276
C0002395,3162,-0.04161154
C0002395,3163,-0.15336338
C0002395,3164,-1.353464
C0002395,3169,0.6534585
C0002395,3170,0.52275014
C0002395,3171,0.027351927
C0002395,3172,-0.7461064
C0002395,3174,-0.20136467
C0002395,3175,-0.2559122
C0002395,3178,0.6529354
C0002395,3181,0.60562646
C0002395,3182,-0.15678915
C0002395,3183,-0.19821244
C0002395,3184,-0.15008615
C0002395,3185,-0.020099528
C0002395,3187,0.58366776
C0002395,3189,-0.93537426
C0002395,3190,0.4498018
C0002395,3191,0.36899814
C0002395,3192,0.6317319
C0002395,134266,-0.45039332
C0002395,3195,0.46428347
C0002395,3196,0.020747371
C0002395,3198,0.7086886
C0002395,3199,0.34523767
C0002395,3200,0.218188
C0002395,3202,-0.1772836
C0002395,3204,0.052064274
C0002395,3205,0.9465729
C0002395,3206,0.6185516
C0002395,3207,0.035748225
C0002395,3208,0.43298513
C0002395,3209,0.53016216
C0002395,3211,0.29413968
C0002395,3212,-0.2968762
C0002395,3213,-0.20337585
C0002395,3214,-0.6748917
C0002395,3216,-1.4962103
C0002395,3217,0.04820981
C0002395,3218,0.81058776
C0002395,3219,0.55879295
C0002395,3221,-0.10405958
C0002395,3224,-0.68590474
C0002395,3225,-1.5407528
C0002395,3226,-0.24691474
C0002395,3229,0.46405473
C0002395,3233,0.7288222
C0002395,3235,0.5671493
C0002395,3236,0.6836801
C0002395,3237,0.7583032
C0002395,3238,-0.15589255
C0002395,3239,-0.19693401
C0002395,3240,-0.14931777
C0002395,3241,0.44967535
C0002395,3249,0.70066833
C0002395,3250,-0.20060906
C0002395,3251,0.004688237
C0002395,3257,0.56900173
C0002395,3265,-0.18201189
C0002395,3266,-0.16786698
C0002395,3267,0.5601989
C0002395,3268,-0.050876934
C0002395,3270,-0.045701075
C0002395,3273,0.43071604
C0002395,3274,0.79076195
C0002395,3275,-0.64134794
C0002395,3276,0.057031315
C0002395,3280,-0.5881648
C0002395,134353,-0.39745322
C0002395,3281,-0.32857838
C0002395,3295,0.55561924
C0002395,3297,0.8976648
C0002395,3298,-0.15774198
C0002395,3299,0.5028894
C0002395,3300,0.5116728
C0002395,3301,0.013036322
C0002395,3303,-0.18819252
C0002395,3304,-0.7541039
C0002395,3306,0.7175028
C0002395,3308,-0.99059695
C0002395,3309,-1.4797336
C0002395,3312,0.74750286
C0002395,3313,1.2659202
C0002395,3315,-1.087792
C0002395,3316,-0.225999
C0002395,134391,0.085088626
C0002395,3320,-0.82968146
C0002395,3326,0.22465503
C0002395,3329,-0.040601224
C0002395,3336,-1.2457803
C0002395,3337,-0.17034498
C0002395,3339,-0.27514878
C0002395,3346,-0.7556966
C0002395,3347,-0.7264728
C0002395,3350,1.8980486
C0002395,3351,1.6605511
C0002395,3352,0.98880255
C0002395,3355,0.8986407
C0002395,3356,-0.7880392
C0002395,3357,1.0138688
C0002395,3358,1.3629156
C0002395,3359,1.141725
C0002395,3360,1.540256
C0002395,3362,1.0783563
C0002395,3363,1.5685558
C0002395,3364,-0.8802035
C0002395,3371,-0.24617715
C0002395,3375,0.09532639
C0002395,3383,-0.76014805
C0002395,3384,0.39777255
C0002395,3385,0.3244439
C0002395,3386,-0.10448374
C0002395,167227,-1.2975905
C0002395,3394,0.9257067
C0002395,3397,0.20370331
C0002395,3398,0.7623747
C0002395,3399,0.8971735
C0002395,3400,0.55166656
C0002395,3417,-0.037433557
C0002395,3418,-0.26050696
C0002395,3419,0.22597864
C0002395,3420,-0.18765888
C0002395,3421,-0.47151828
C0002395,3425,-0.45670092
C0002395,3426,1.0679902
C0002395,3428,-1.6808689
C0002395,3429,-0.14819315
C0002395,3430,0.41802472
C0002395,3431,0.30151564
C0002395,3433,0.22582753
C0002395,3434,0.5510988
C0002395,3437,0.50469947
C0002395,134510,-0.33656442
C0002395,3439,-0.11845969
C0002395,3440,-0.32314253
C0002395,3442,0.581264
C0002395,3445,0.19968252
C0002395,3454,0.18692556
C0002395,3455,-0.4208394
C0002395,3456,-1.83027
C0002395,3458,-0.2176972
C0002395,3459,1.1584255
C0002395,3460,-0.31382132
C0002395,3467,-0.24217308
C0002395,200081,-0.13220061
C0002395,3475,0.7473823
C0002395,3476,0.6550482
C0002395,3479,-1.2197884
C0002395,3480,-1.1291003
C0002395,3481,-0.4622434
C0002395,3483,0.557047
C0002395,3484,0.90440595
C0002395,3485,-0.48009595
C0002395,3486,-0.1571283
C0002395,3487,-0.31048393
C0002395,3488,0.2567498
C0002395,3489,0.90149564
C0002395,3490,-0.49496272
C0002395,3508,0.557594
C0002395,3516,0.8940364
C0002395,3543,0.3803402
C0002395,3547,0.4333341
C0002395,3549,0.6648747
C0002395,3550,-0.61019516
C0002395,3551,0.84575474
C0002395,3552,0.11562151
C0002395,3553,-0.21798675
C0002395,3554,0.885803
C0002395,3556,0.23315021
C0002395,3557,-0.16487335
C0002395,3558,0.027602531
C0002395,3559,-0.12456366
C0002395,3560,-0.1557214
C0002395,3561,0.789605
C0002395,3562,-1.0474283
C0002395,3563,0.82125044
C0002395,3565,-1.2214394
C0002395,3566,-0.2942552
C0002395,3567,0.16994469
C0002395,3568,0.5867834
C0002395,3569,-0.23120826
C0002395,3570,-0.122999996
C0002395,3572,-0.3723977
C0002395,3574,-0.8846613
C0002395,3575,0.0863919
C0002395,3577,-0.047580358
C0002395,200186,-0.054562718
